record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_40784131_AUTO1,PMID_40784131,unspecified tea,purified component,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Natural lignocellulose fibers-based bio-dressing for accelerated wound healing and machine learning-assisted smart multimodal sensing.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_40684409_AUTO1,PMID_40684409,green tea,purified component,catechins,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Harnessing the synergistic potential of EGCG and camptothecin against skin melanoma: a computational and experimental approach.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_40169473_AUTO1,PMID_40169473,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,barrier-related mechanism,taxa as reported,,microbiota-related host phenotype,Tea Polyphenols and Compound Probiotics Promote Laying Performance and Egg Quality by Improving Intestinal Barrier Function and Immunity in Laying Hens.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41656465_AUTO1,PMID_41656465,green tea,tea extract,mixed polyphenols,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,,,,,Antiviral Activity of Plant-Based Preparations against SARS-CoV-2 and Herpes Simplex Virus Type 2 In Vitro: A Review of Experimental Findings.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41623636_AUTO1,PMID_41623636,unspecified tea,tea extract,whole extract,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Pu-erh tea attenuates obesity by remodeling gut microbiota and activating energy expenditure.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41623636_AUTO2,PMID_41623636,unspecified tea,tea extract,whole extract,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,microbiota-associated mechanism,taxa as reported,,obesity-related phenotype,Pu-erh tea attenuates obesity by remodeling gut microbiota and activating energy expenditure.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_41608512_AUTO1,PMID_41608512,unspecified tea,purified component,catechins,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,"Therapeutic potential of epigallocatechin gallate in gynecologic cancer, endometriosis, polycystic ovary syndrome: a mechanistic and translational perspective.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41596095_AUTO1,PMID_41596095,unspecified tea,purified component,mixed polyphenols,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,High-Altitude Hypoxia Injury: Systemic Mechanisms and Intervention Strategies on Immune and Inflammatory Responses.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_41594549_AUTO1,PMID_41594549,unspecified tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Advances in Bioactive Compounds from Plants and Their Applications in Alzheimer's Disease.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41517138_AUTO1,PMID_41517138,white tea,purified component,caffeine,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,fermentation/oxidation,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Eurotium cristatum-Fermented White Tea Ameliorates DSS-Induced Colitis by Multi-Scale.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41470906_AUTO1,PMID_41470906,unspecified tea,unspecified material,multiple component groups,,other,candidate endpoint from title,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,,,,,Pioneering Insights into the Complexities of Salt-Sensitive Hypertension: Central Nervous System Mechanisms and Dietary Bioactive Compound Interventions.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41462286_AUTO1,PMID_41462286,unspecified tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Modification role of tea in the association of dietary meat intake and obesity risk.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_41459787_AUTO1,PMID_41459787,unspecified tea,unspecified material,multiple component groups,,other,candidate endpoint from title,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,,,,,"Brewing Traditions of Northeast India, South Assam: Exploring Rice Beer's Cultural Significance and Indigenous Craftsmanship.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=other.
PMID_41458664_AUTO1,PMID_41458664,unspecified tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Effect of Epidural Anaesthesia on Postoperative Neutrophil-to-Lymphocyte Ratio in Paediatric Cardiac Surgery: A Retrospective Cohort Study.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41458132_AUTO1,PMID_41458132,green tea,tea extract,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,needs manual extraction,,,oxidative stress phenotype,Reducing acrylamide in bread with plant additives: a systematic review.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41427140_AUTO1,PMID_41427140,green tea,tea leaf,multiple component groups,,gut microbiota modulation,gut microbiota modulation,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,"Effects of green tea dust on the biochemical parameters, antioxidant capacity, and intestinal microbiota composition in goose.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41427140_AUTO2,PMID_41427140,green tea,tea leaf,multiple component groups,,antioxidant,oxidative stress or antioxidant-status outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,oxidative stress phenotype,"Effects of green tea dust on the biochemical parameters, antioxidant capacity, and intestinal microbiota composition in goose.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41425625_AUTO1,PMID_41425625,green tea,purified component,catechins,,antioxidant,oxidative stress or antioxidant-status outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,neuroprotection-related mechanism,,,oxidative stress phenotype,Plant food-derived antioxidant nutrients in neuroprotection against chemotherapy-induced neurotoxicity: from molecular mechanisms to clinical applications.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41425625_AUTO2,PMID_41425625,green tea,purified component,catechins,,neuroprotection,cognition or neural-protection-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,neuroprotection-related mechanism,,,cognition or neural phenotype,Plant food-derived antioxidant nutrients in neuroprotection against chemotherapy-induced neurotoxicity: from molecular mechanisms to clinical applications.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_41418292_AUTO1,PMID_41418292,green tea,purified component,catechins,,cardiovascular protection,cardiovascular or mortality-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,mixed,,,,,,,,,"Unlocking the biomedical potential of epigallocatechin-3-gallate: a review on bioactive properties, stability limitations, and nano-delivery innovations.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_41409372_AUTO1,PMID_41409372,unspecified tea,tea infusion,multiple component groups,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Exploring the Impact of Foods and Dietary Patterns on Melanoma Risk.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41373951_AUTO1,PMID_41373951,unspecified tea,tea infusion,multiple component groups,,anti-obesity,obesity-related phenotype,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Longitudinal Association of Coffee and Tea Consumption with Bone Mineral Density in Older Women: A 10-Year Repeated-Measures Analysis in the Study of Osteoporotic Fractures.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
