paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41572086,PubMed,"An integrated in-vitro, transcriptomic, and in-silico approach to understand the molecular mechanism of quorum-sensing inhibition by Epigallocatechin-3-gallate (EGCG) in Chromobacterium violaceum.",Sikdar B; Paul D; Banik SK; Dastidar SG; Gangopadhyay G,World journal of microbiology & biotechnology,2026,10.1007/s11274-025-04715-x,41572086,animal study,green tea,purified component,tea polysaccharides,metabolic improvement,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41564786,PubMed,Reveaing the dynamic changes of non-volatile metabolites and taste evolution of Duyun Maojian tea during the processing.,Zhou X; Wang Q; Hoang NH; Li P; Wang J; Zhou C; Liao S,Food chemistry,2026,10.1016/j.foodchem.2026.148022,41564786,plant/agronomy study,green tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41564650,PubMed,Biomimetic pore-throat engineered ultrahigh molecular weight polyethylene with sustained tea polyphenol release for infection-resistant joint implant material.,Li K; Wang YZ; Zhao SP; Yu P; Qiao Z; Jing M; Wang Y; Ren Y; Han Y; Liu C,"Colloids and surfaces. B, Biointerfaces",2026,10.1016/j.colsurfb.2026.115458,41564650,animal study,unspecified tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41560832,PubMed,Treating acute respiratory distress syndrome with a multifaceted nanomedicine: Inhibition of PANoptosis and enhancement of lung barrier integrity.,Cui Y; Wang X; Lu C; Ran L; Guo Z; Yao J; Yu T; Liu X; Li F; Li C; Meng Y; Zhou W,Materials today. Bio,2026,10.1016/j.mtbio.2025.102748,41560832,animal study,unspecified tea,purified component,mixed polyphenols,cardiovascular protection,no,no,no,include,,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41559215,PubMed,In vitro release kinetics and in vivo plasma exposure of green tea polyphenols and caffeine from iron oxide chitosan nanoparticles.,Al Awawdeh S; Shafie NH; Ishak AH; Mohd Esa N; Loh SP; Nurdin A,Scientific reports,2026,10.1038/s41598-025-34828-0,41559215,animal study,green tea,purified component,theaflavins,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41558631,PubMed,"Production of two Kımı pickles using the whey and vinegar as fermentation media and determination of bacterial and fungal microbiota, antibacterial and antibiofilm activities of Kımı pickles.",Adsız D; Erbil N; İlçim A,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108306,41558631,animal study,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41558320,PubMed,Valorization of tea stems: Dynamic changes in volatile and non-volatile components via Tencha processing.,Ni Z; Chen Y; Pan H; Chen J; Wu W; Li D; Yang J; Wang Z; Wu J; Wang Y; Zhou J,Food chemistry,2026,10.1016/j.foodchem.2026.148008,41558320,unspecified,unspecified tea,purified component,caffeine,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41554089,PubMed,Green-synthesized silver-alginate-ciprofloxacin hydrogel: A multifaceted therapeutic for enhanced diabetic and burn Wound healing.,Singh K; Yadav VB; Rai M; Nath G; Srivastava A; Saxena PS; Singh AV,Journal of biomaterials applications,2026,10.1177/08853282261418176,41554089,animal study,green tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41551821,PubMed,Effects of drying methods on volatile profiles of Chloranthus spicatus and quality of its scented tea: Chemometric approaches.,Liu Y; Zhang X; Han M; Zhou H; Wang H; Yang J; Xu Y; Lei P,Food chemistry: X,2026,10.1016/j.fochx.2025.103424,41551821,animal study,black tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41551801,PubMed,The physiochemical characteristics and metabolic components of Paeonia ostii petal tea produced through Eurotium cristatum-mediated liquid fermentation.,Ren X; Xiong H; Liao X; Abduallah AMA; Su J; Wang X; Tian C; Xue J; Song Z; Zhang X,Food chemistry: X,2026,10.1016/j.fochx.2025.103436,41551801,plant/agronomy study,dark tea,purified component,mixed polyphenols,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41551786,PubMed,Preliminary tossing post-harvest: Unraveling its role in aroma enhancement of large-leaf oolong tea.,Hao M; Zhang Z; Lai X; Cao J; Zhang S; Li Q; Chen R; Lai Z; Sun S; Sun L,Food chemistry: X,2026,10.1016/j.fochx.2025.103414,41551786,plant/agronomy study,oolong tea,tea leaf,multiple component groups,other,yes,no,yes,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41551778,PubMed,Altitude and picking period affect the quality of Lushan Yunwu tea: Insights from sensory and metabolomic analysis.,Chen GZ; Liu WG; Huang J; Deng T; Chen Y; Zhang YL; Huang JG; Wei HF; Gao YX; Jiang XF,Food chemistry: X,2026,10.1016/j.fochx.2025.103328,41551778,animal study,unspecified tea,purified component,caffeine,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41548613,PubMed,Mechanism of tea polyphenols improving sleep by regulating neurotransmitters through the gut microbiota-brain axis.,Hu B; Chen Y; Gong X; Chen Y; Luo S; Zhang X,The Journal of nutritional biochemistry,2026,10.1016/j.jnutbio.2026.110272,41548613,systematic review,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q2;Q3; abstract_saved_in_raw_batch
PMID_41548598,PubMed,"Interactions between genetic predisposition to obesity, insulin resistance and type 2 diabetes risk, and food or beverage intake for incident type 2 diabetes: European Prospective Investigation into Cancer and Nutrition (EPIC) InterAct case-cohort study.",Li SX; Imamura F; Sharp SJ; Schulze MB; Zheng JS; Amiano P; Ardanaz E; Bergmann MM; Chirlaque MD; Fagherazzi G; Franks PW; Grioni S; Ibsen DB; Jakszyn P; Johansson I; Katzke VA; Laouali N; Mancini FR; Overvad K; Palli D; Panico S; Redondo-Sánchez D; Ricceri F; Rolandsson O; Srour B; Tjønneland A; Tong TY; van der Schouw YT; Riboli E; Langenberg C; Forouhi NG; Wareham NJ,The American journal of clinical nutrition,2026,10.1016/j.ajcnut.2026.101198,41548598,cohort study,unspecified tea,tea infusion,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41547153,PubMed,Multi-omics analysis uncovers an integrated network that reshapes flavor compound profile of goji bud tea by fermentation.,Zhao Y; Gu C; Qian H; Yao W; Cheng Y,International journal of food microbiology,2026,10.1016/j.ijfoodmicro.2026.111649,41547153,animal study,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,yes,no,yes,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41547013,PubMed,Differences and correlations between chiral amino acid contents and microbiota in different processing stages of Keemun black tea.,Jiao S; Wang X; Liu H; Wu Y; Qi P; Huang Z; Liang J; Peng W; Di S,Food chemistry,2026,10.1016/j.foodchem.2026.147959,41547013,animal study,black tea,tea leaf,theanine,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41544875,PubMed,Differential toll-like receptor 2 activation by Akkermansia muciniphila and Bacteroides thetaiotaomicron mediates the beneficial effects of Fu brick tea polysaccharide against colitis.,Zuo G; Chang F; Yuan X; Shen Y; Guo X; Tang B; Huang JA; Liu Z; Lin Y,Pharmacological research,2026,10.1016/j.phrs.2026.108100,41544875,animal study,unspecified tea,purified component,tea polysaccharides,gut microbiota modulation,no,no,yes,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41544473,PubMed,Spray-dried soy protein/tamarind seed polysaccharide/tea polyphenol ternary complexes with enzymatic and natural crosslinking enhance probiotic viability.,Sun J; Wang J; Niu H; Zhou Y; Li X; Han X,Food chemistry,2026,10.1016/j.foodchem.2026.147952,41544473,animal study,unspecified tea,purified component,tea polysaccharides,antioxidant,yes,no,no,include,,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41539767,PubMed,Elucidating the characteristic pleasant aroma profile and underlying molecular sensory mechanisms in vine tea (Ampelopsis grossedentata) cells: a novel supplementary resource for substitute tea.,Pan C; Ling L; Hu H; Liu Y; You H; Li J; Du Y; Yin Z; Chen J; Yin Z; Liu Z,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2025.118161,41539767,animal study,unspecified tea,unspecified material,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41534752,PubMed,"Alleviation of adverse effects associated with α-glucosidase inhibitors by Ocimum basilicum L., Matricaria chamomilla L., and Salvia officinalis L. reveals novel selective inhibition of Bacillus α-glucosidase by acarbose.",van der Merwe L; Bester M; Serem J; Apostolides Z,Journal of ethnopharmacology,2026,10.1016/j.jep.2026.121182,41534752,animal study,unspecified tea,tea extract,catechins,gut microbiota modulation,yes,yes,yes,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41532080,PubMed,Effects of storage time on the quality and microbial community of ripe Pu-erh tea.,Li L; Zhao Y; Li Y; Ran L; Chen J; Wang K; Liu Z; Li S; Huang J; Zhu M,Food chemistry: X,2026,10.1016/j.fochx.2025.103389,41532080,plant/agronomy study,unspecified tea,purified component,caffeine,other,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41519326,PubMed,Multifunctional hydrogel based on oxidized sodium alginate and carboxymethyl chitosan delivers minoxidil loaded liposomes for the treatment of androgenetic alopecia.,Du Q; Yao X; Ni N; Wang Z; Liu H; Kang L; Chen M; Tan L; Wu D; Ding X; Lai Y,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.150167,41519326,animal study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41515465,PubMed,Unveiling Fermentation Effects on the Functional Composition of Taiwanese Native Teas.,Hung WT; Kuo CC; Lu JJ; Yang FS; Cheng YL; Sung YJ; Chiou CS; Huang HH; Su TC; Tsai HT; Cheng KC,"Molecules (Basel, Switzerland)",2026,10.3390/molecules31010171,41515465,animal study,green tea,purified component,theanine,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41515260,PubMed,Effects of Green Tea Extract Supplementation on Inflammatory Cytokines Among Postmenopausal Women with Overweight or Obesity-A Secondary Analysis of a Randomized Controlled Trial.,Cunningham A; Gomes A; Meng L; Shapses S; Byham-Gray L; Samavat H,Nutrients,2026,10.3390/nu18010143,41515260,randomized controlled trial,green tea,tea extract,catechins,anti-obesity,no,yes,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41515258,PubMed,The Role of Lifestyle and Diet in the Treatment of Endometriosis: A Review.,Boroncsok D; Filó A; Török M; Vágó H; Ács N; Sobel G,Nutrients,2026,10.3390/nu18010142,41515258,systematic review,green tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41508700,PubMed,Exploring the effects of compressing and aging processes on functional components and flavor of white tea by omics methods.,Huang R; He W; Pei D; Dong S; Wang M; Xu Y; Wang D,Journal of the science of food and agriculture,2026,10.1002/jsfa.70434,41508700,plant/agronomy study,white tea,purified component,caffeine,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41496404,PubMed,Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.,Duan S; Luo H; Yu L; Dong J; Qiao Z; Liu S; Li Y; Yin H; Zhou R; Chen Y; Zhou S; Gong C; Shen Y; Du Z; Feng L; Du X; Sheng J; Yang R; Fang C,Ultrasonics sonochemistry,2026,10.1016/j.ultsonch.2025.107735,41496404,animal study,unspecified tea,purified component,catechins,metabolic improvement,yes,no,no,include,,matched_queries=Q2;Q3;Q4; abstract_saved_in_raw_batch
PMID_41490780,PubMed,A Real-Life Digital Intervention for Personalized Nutrition in Adults With Overweight or Obesity: Remote Randomized Controlled Trial.,de Jong JC; Hoevenaars FP; Peters LG; Berendsen CM; Pasman WJ; Caspers MP; Dulos R; Wopereis S,Journal of medical Internet research,2026,10.2196/73367,41490780,randomized controlled trial,unspecified tea,unspecified material,multiple component groups,anti-obesity,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41486108,PubMed,"Beauveria bassiana acts as a beneficial endophyte in tea crops, modulating microbial communities and metabolic pathways to enhance plant growth.",Jiang M; Qu J; Cao W; Zou X; Liu J; Li M,BMC plant biology,2026,10.1186/s12870-025-08004-5,41486108,plant/agronomy study,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41483799,PubMed,Oral environment targeting sutures for refractory oral wound.,Wang S; Wang J; Wang Y; Ye X; Zhang L; Yan G; Wang X,"Colloids and surfaces. B, Biointerfaces",2026,10.1016/j.colsurfb.2025.115388,41483799,animal study,unspecified tea,purified component,mixed polyphenols,anti-inflammatory,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41478077,PubMed,Doping-engineered CuBDC MOF nanozymes for sensitive tannic acid detection and antioxidant discrimination.,Liu Y; Feng M; Zhang X; Huang Y,"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2026,10.1016/j.saa.2025.127382,41478077,animal study,unspecified tea,purified component,catechins,antioxidant,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41475763,PubMed,Structural characterization and lipid-modulating effects of an inulin-type fructan from Bacillus amyloliquefaciens D189: Unraveling the microbiota-gut-liver axis.,Lan W; Huang L; Teng J; Xia N; Song M; Li S; Li J,Carbohydrate polymers,2026,10.1016/j.carbpol.2025.124809,41475763,animal study,unspecified tea,purified component,tea polysaccharides,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41474664,PubMed,Phytochemicals as Emerging Antiproliferative Agents in Head and Neck Cancer: Molecular Mechanisms and Therapeutic Strategies.,Santiago LR; Asevedo EA; Park MN; Tallei TE; Maciel de Azambuja Ribeiro RI; Shin SW; Kim B,Pharmacology,2026,10.1159/000550172,41474664,systematic review,unspecified tea,tea extract,mixed polyphenols,cardiovascular protection,no,yes,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41455336,PubMed,"Comparative non-volatile composition, sensory quality, and ferroptosis-targeted anti-inflammatory activity of instant green tea powders from green- and purple-leaf cultivars.",Liu C; Liao Y; Ning M; Chen H; Yang Y; Tang Q; Chen D,Food chemistry,2026,10.1016/j.foodchem.2025.147642,41455336,plant/agronomy study,green tea,purified component,catechins,anti-inflammatory,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41449627,PubMed,Impact of storage temperature on green tea quality: an assessment based on compositional changes.,Zhu H; Sheng T; Wu Y; Cheng M; Li H; Dai Y; Wei J; Zhou S; Chen Q; Zhou Y,Journal of the science of food and agriculture,2026,10.1002/jsfa.70406,41449627,animal study,green tea,purified component,theanine,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
