record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_41587797_GLM1,PMID_41587797,unspecified tea,purified component,catechins,,antioxidant,oxidative stress outcome,systematic review,evidence_synthesis_nonquantitative,human,,negative,,,,,antioxidant mechanism,,,oxidative stress phenotype,"Evidence from randomized controlled and observational studies shows that polyphenol-rich interventions...are associated with reductions in CIMT...These benefits are mediated through reduced oxidative stress, suppression of pro-inflammatory cytokines...",0.85,glm5_nvidia,llm_title_abstract_annotated,Describes antioxidant and anti-inflammatory mechanisms mediating vascular benefits.; llm_postprocessed=true
PMID_41587797_GLM2,PMID_41587797,unspecified tea,purified component,catechins,,neuroprotection,cognition outcome,systematic review,evidence_synthesis_nonquantitative,human,,positive,,,,,neuroprotection-related mechanism,,,cognition phenotype,"Evidence from randomized controlled and observational studies shows that polyphenol-rich interventions...are associated with...improvements in cognitive domains, including memory, attention, and executive function.",0.85,glm5_nvidia,llm_title_abstract_annotated,Links polyphenol intake to improved cognitive domains in aging/neurodegeneration.; llm_postprocessed=true
PMID_41581373_GLM1,PMID_41581373,green tea,tea extract,catechins,,other,cellular susceptibility/cytotoxicity,animal study,preclinical_in_vivo,CRISPR/Cas9 knockout screen,,positive,,,,,pro-oxidant stress; disruption of redox homeostasis,,,cancer cells,"loss of key antioxidant genes, including PRDX1, CAT, GSS, GCLM, and GCLC, significantly heightened cellular susceptibility to EGCG and green tea extract (GTE), underscoring the critical role of glutathione biosynthesis and redox homeostasis in mediating cytotoxicity.",0.95,glm5_nvidia,llm_title_abstract_annotated,Focus on anticancer mechanism.; llm_postprocessed=true
PMID_41581373_GLM2,PMID_41581373,green tea,tea extract,catechins,,anti-obesity,malignancy risk,animal study,preclinical_in_vivo,animal model,,negative,,,,,mitigation of oxidative damage,,,obesity-associated cancers,"Green tea polyphenols, particularly epigallocatechin-3-gallate (EGCG), are widely recognized for their beneficial preventive effects against chronic diseases including cancer and obesity.",0.70,glm5_nvidia,llm_title_abstract_annotated,General claim from abstract opening sentence.; llm_postprocessed=true
PMID_41577286_GLM1,PMID_41577286,unspecified tea,purified component,mixed polyphenols,,antioxidant,lipid oxidation delay,animal study,preclinical_in_vivo,O/W emulsion,,negative,,,,,phenolic hydroxyl groups enhance antioxidant capacity,,,,"phenolic hydroxyl groups of TA/TP, which enhanced the compound's antioxidant capacity, effectively delay lipid oxidation",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41572086_GLM1,PMID_41572086,green tea,purified component,tea polysaccharides,,other,Quorum sensing inhibition,animal study,preclinical_in_vivo,Chromobacterium violaceum ATCC 12472,,negative,,,,,Inhibition of CviI/CviR circuit and binding to CviR protein,Chromobacterium violaceum,,,"EGCG showed a significant reduction in biofilm formation, violacein, exopolysaccharide, protease production, and swarming motility in Chromobacterium violaceum ATCC 12472 at different sub-inhibitory concentrations.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41564650_GLM1,PMID_41564650,unspecified tea,purified component,catechins,,anti-inflammatory,bacterial-induced inflammation suppression,animal study,preclinical_in_vivo,ortho implant,,negative,,,,,tea polyphenol release,,,inflammation,Combined with favorable biocompatibility and effective suppression of bacterial-induced inflammation,0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41564650_GLM2,PMID_41564650,unspecified tea,purified component,catechins,,other,antibacterial efficacy,animal study,preclinical_in_vivo,animal model,,positive,,,,,EGCG release,,,,The resulting composites achieved > 80 % antibacterial efficacy against major pathogens,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41560832_GLM1,PMID_41560832,unspecified tea,purified component,mixed polyphenols,,other,lung pathological damage and barrier function,animal study,preclinical_in_vivo,mouse model,,positive,,,,,PANoptosis inhibition,,,Acute Lung Injury/Acute Respiratory Distress Syndrome,"Our results demonstrate that the nanomedcine TPNs/Sal B effectively inhibit PANoptosis, thereby attenuating lung tissue pathological damage, reducing inflammation, and improving lung epithelial barrier function in ALI models.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41559215_GLM1,PMID_41559215,green tea,purified component,theaflavins,,antioxidant,bioavailability,animal study,preclinical_in_vivo,rat model,,positive,,,,,iron oxide chitosan nanoparticle encapsulation,,,,"The bioavailability of EGCG, epicatechin, catechin, gallic acid and theaflavin was improved by approximately 8.5-, 6.5-, 4.8-, 5- and 3.5- fold respectively when delivered using GTPP-IOCHNP as a carrier.",0.95,glm5_nvidia,llm_title_abstract_annotated,Nanoparticle delivery significantly enhanced plasma exposure of polyphenols.; In vitro release profile demonstrates intestinal targeting.; llm_postprocessed=true
PMID_41554089_GLM1,PMID_41554089,green tea,tea extract,whole extract,,other,wound closure rate,animal study,preclinical_in_vivo,diabetic and burn wound models,,positive,,,,,silver nanoparticle synthesis; antibacterial activity,,,wound healing,"AgSACip significantly accelerates wound healing compared to AgNPs and ciprofloxacin alone, particularly in diabetic and burn wounds.",0.90,glm5_nvidia,llm_title_abstract_annotated,Green tea extract used to synthesize the hydrogel composite.; llm_postprocessed=true
PMID_41554089_GLM3,PMID_41554089,green tea,tea extract,whole extract,,anti-inflammatory,inflammation,animal study,preclinical_in_vivo,diabetic and burn wound models,,unclear,,,,,,,,inflammation phenotype,Wound healing is a complex physiological process involving coordinated phases of inflammation...,0.50,glm5_nvidia,llm_title_abstract_annotated,Inferred from wound healing outcome; abstract mentions inflammation as a phase but no direct measurement of anti-inflammatory markers reported.; llm_postprocessed=true
PMID_41548613_GLM1,PMID_41548613,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review,,positive,,,,,selective enrichment,Lactobacillus; Bifidobacterium,,enhanced intestinal barrier integrity,"TP reshape the gut microbiota by selectively enriching beneficial bacteria such as Lactobacillus and Bifidobacterium, while suppressing pathogenic species.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41548613_GLM2,PMID_41548613,unspecified tea,purified component,mixed polyphenols,,other,sleep quality improvement,systematic review,evidence_synthesis_nonquantitative,review,,positive,,,,,neurotransmitter regulation,,bioactive small molecules,modulated central neurotransmitters,"gut microbiota metabolize TP into bioactive small molecules that enter systemic circulation, cross the blood-brain barrier (BBB), and modulate central neurotransmitters, notably serotonin (5-HT) and GABA.",0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41548598_GLM1,PMID_41548598,unspecified tea,tea infusion,multiple component groups,,anti-obesity,incident type 2 diabetes,cohort study,human_observational,human,,unclear,,,,,,,,type 2 diabetes,Fifteen dietary variables potentially associated with T2D... were examined: ... tea... Genetic susceptibility to high-risk metabolic traits did not modify the diet-T2D associations in European populations.,0.90,glm5_nvidia,llm_title_abstract_annotated,"Study found no statistical interaction between tea intake and polygenic risk scores for T2D, obesity, or insulin resistance.; llm_postprocessed=true"
PMID_41547013_GLM1,PMID_41547013,black tea,tea leaf,theanine,,gut microbiota modulation,microbiota diversity and richness,animal study,preclinical_in_vivo,tea leaves,,positive,,,,,fermentation_stage_modulation,Bacteroidota; Proteobacteria,,,"The microbiota richness and diversity in fermentation stage increased significantly, but decreased significantly in drying stage.",0.90,glm5_nvidia,llm_title_abstract_annotated,"Microbiota refers to microbial communities on tea leaves during processing, not host gut.; llm_postprocessed=true"
PMID_41547013_GLM2,PMID_41547013,black tea,tea leaf,theanine,,gut microbiota modulation,microbial metabolism,animal study,preclinical_in_vivo,tea leaves,,positive,,,,,metabolic_function_correlation,Bacteroidota; Proteobacteria,,,"Bacteroidota and Proteobacteria were the primary microbiota, and their functions of Metabolism of cofactors and vitamins, Carbohydrate metabolism, and Amino acid metabolism were significant positive related to the increase of amino acid contents.",0.85,glm5_nvidia,llm_title_abstract_annotated,Correlations between microbial functional pathways and amino acid content during processing.; llm_postprocessed=true
PMID_41544875_GLM1,PMID_41544875,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,amelioration of colitis and liver injury,animal study,preclinical_in_vivo,mouse model,,positive,,,,,Enrichment of A. muciniphila activating TLR2-Akt anti-inflammatory pathway,Akkermansia muciniphila,,Treg/Th17 immune homeostasis restoration,FBTP ameliorated colitis... primarily by enriching Akkermansia muciniphila... to activate the toll-like receptor 2 (TLR2)-Akt anti-inflammatory signaling pathway.,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41544875_GLM2,PMID_41544875,unspecified tea,purified component,tea polysaccharides,,gut microbiota modulation,exacerbation of colitis,animal study,preclinical_in_vivo,mouse model,,unclear,,,,,Depletion of B. thetaiotaomicron preventing TLR2-NF-κB pro-inflammatory activation,Bacteroides thetaiotaomicron,,pro-inflammatory response reduction,B. thetaiotaomicron was found to activate the TLR2-NF-κB pro-inflammatory pathway... significantly exacerbating colitis... FBTP... depleting Bacteroides thetaiotaomicron.,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41544473_GLM1,PMID_41544473,unspecified tea,purified component,tea polysaccharides,,antioxidant,antioxidant activity during storage,animal study,preclinical_in_vivo,encapsulated probiotics,,positive,,,,,synergistic barrier effect of ternary matrix,,,,cross-linked systems maintained high viability due to the synergistic barrier effect and sustained antioxidant activity,0.85,glm5_nvidia,llm_title_abstract_annotated,Activity assessed as part of the encapsulation matrix stability and function.; llm_postprocessed=true
PMID_41534752_GLM1,PMID_41534752,unspecified tea,tea extract,catechins,,gut microbiota modulation,selective Bacillus α-glucosidase inhibition,animal study,preclinical_in_vivo,enzyme kinetics assay,,negative,,,,,enzyme inhibition,Bacillus,,,acarbose exhibited the most potent inhibition and selectivity towards Bacillus α-glucosidase.,0.90,glm5_nvidia,llm_title_abstract_annotated,Epicatechin among predicted top compounds for selective Bacillus inhibition.; llm_postprocessed=true
PMID_41534752_GLM2,PMID_41534752,unspecified tea,tea extract,catechins,,gut microbiota modulation,gut microbiome dysbiosis,animal study,preclinical_in_vivo,theoretical model,,positive,,,,,microbiome dysbiosis,gut bacteria,,gastrointestinal adverse effects,"acarbose negatively affects gut bacterial enzymes, promoting microbiome dysbiosis",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41519326_GLM1,PMID_41519326,unspecified tea,purified component,mixed polyphenols,,antioxidant,free radical scavenging,animal study,preclinical_in_vivo,animal model,,positive,,,,,free radical scavenging,,,,"doping nanofibers with tea polyphenols ... demonstrated excellent antioxidant capacity, with a free radical scavenging rate exceeding 90%.",0.95,glm5_nvidia,llm_title_abstract_annotated,Tea polyphenols were doped into nanofibers to improve antioxidant capacity.; llm_postprocessed=true
PMID_41519326_GLM2,PMID_41519326,unspecified tea,purified component,mixed polyphenols,,anti-inflammatory,hair regrowth,animal study,preclinical_in_vivo,animal model,,positive,,,,,anti-inflammatory and antibacterial effects,,,hair follicle development,"Animal studies confirmed that NFgel-MXD@Lip outperformed MXD tincture in promoting follicular development and enhancing hair regrowth, with the anti-inflammatory and antibacterial hydrogel NF-gel also contributing to these effects.",0.85,glm5_nvidia,llm_title_abstract_annotated,Anti-inflammatory activity attributed to the hydrogel matrix containing tea polyphenol-doped nanofibers.; llm_postprocessed=true
PMID_41515260_GLM1,PMID_41515260,green tea,tea extract,catechins,,anti-inflammatory,inflammatory cytokines,randomized controlled trial,human_interventional,postmenopausal women (human),,no_clear_effect,,,,,EGCG anti-inflammatory potential,,,overweight/obesity,A high-dose GTE supplement consumed daily for one year did not significantly decrease inflammatory cytokines among postmenopausal women with overweight or obesity.,0.95,glm5_nvidia,llm_title_abstract_annotated,"Outcomes: CRP, IL-6, TNF-alpha. COMT genotype did not modify effects.; llm_postprocessed=true"
