paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41605387,PubMed,Pectic polysaccharides from tea residues: Structural characterization and molecular evolution throughout in vitro fecal fermentation.,Zhao Y; Xu Z; Liu H; Kang J; Liu X; Cui SW; Zhang H; Yang M; Jiang Y; Guo Q,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.150219,41605387,animal study,unspecified tea,tea extract,tea polysaccharides,gut microbiota modulation,yes,yes,yes,include,,matched_queries=Q3; Q4; abstract_saved_in_raw_batch; Tea polysaccharides from tea residues extracted after polyphenol extraction. In vitro fecal fermentation study.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41600118,PubMed,Exogenous Methyl Jasmonate Mediates Secondary Metabolic Reprogramming to Enhance Resistance in Tea Plants.,Liu J; Shu Z; Lan X; Zhou D; Yang H; Zhou H; Ji Q; Chen L; He W,"Plants (Basel, Switzerland)",2026,10.3390/plants15020311,41600118,plant/agronomy study,green tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41599956,PubMed,Exploring the Effects of Teas with Different Fermentation Levels and Black Coffee on the Body via the Urine Proteome.,Chen Y; Gao Y,Nutrients,2026,10.3390/nu18020343,41599956,animal study,green tea,tea infusion,multiple component groups,metabolic improvement,yes,no,no,include,,"matched_queries=Q4; abstract_saved_in_raw_batch; Animal study in rats comparing urine proteome changes after consumption of green, oolong, black, and Pu-erh teas.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41599929,PubMed,"Dietary (-)-Epigallocatechin Gallate (EGCG): State-of-the-Art Advances in Bioactivities, Bioavailability Enhancement Strategies, and Applications in Nutrition and Health.",Niu L; Luo Y; Xie W; Wang C; Liu Z,Nutrients,2026,10.3390/nu18020317,41599929,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; Q2; abstract_saved_in_raw_batch; Systematic review on EGCG bioactivities and bioavailability.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41599891,PubMed,"Bioactive Phytochemicals in Experimental Models of Multiple Sclerosis: Mechanisms, Efficacy, and Translational Potential.",Guo W; Meydani SN; Wu D,Nutrients,2026,10.3390/nu18020278,41599891,systematic review,unspecified tea,purified component,catechins,gut microbiota modulation,no,no,yes,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q1;Q2; abstract_saved_in_raw_batch
PMID_41599419,PubMed,"Dose-Dependent Effects of Pear (Pyrus communis L.) Juice on Kombucha Polyphenols, Antioxidant Capacity, and Enzyme Inhibition.",Kuraj A; Kolniak-Ostek J,"Molecules (Basel, Switzerland)",2026,10.3390/molecules31020371,41599419,animal study,fermented tea,fermented beverage,mixed polyphenols,metabolic improvement,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch; In vitro study on kombucha fermentation with pear juice. Enzyme inhibition and antioxidant outcomes from title/abstract.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41596811,PubMed,Multidimensional Analysis Reveals the Flavor Quality Formation Mechanism During the Primary Pile Fermentation of Dark Tea.,Wu D; He Y; Wen J; Zheng H; Zhao X; Yu P; Zhong N; Niu L; Li S; Lin Y; Huang H; Liu Z,"Foods (Basel, Switzerland)",2026,10.3390/foods15020212,41596811,animal study,dark tea,purified component,catechins,metabolic improvement,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41596333,PubMed,Enhanced Effects of Complex Tea Extract and the Postbiotic BPL1(®) HT on Ameliorating the Cardiometabolic Alterations Associated with Metabolic Syndrome in Mice.,de la Fuente-Muñoz M; Román-Carmena M; Amor S; González-Hedström D; Martinez-Rios V; Guilera-Bermell S; Canet F; Lamelas A; García-Villalón ÁL; Martorell P; Inarejos-García AM; Granado M,International journal of molecular sciences,2026,10.3390/ijms27020680,41596333,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q3; abstract_saved_in_raw_batch; Animal study investigating combined effects of tea extract and postbiotic on metabolic syndrome in mice fed high-fat/high-sucrose diet.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41596199,PubMed,"European Teas (Camellia sinensis) as a New Frontier in the Specialty Tea Market: Characterizing the Antioxidant, Polyphenolic, and Sensory Profiles Through a Systematic, Comparative Approach.",Carloni P; Fanesi B; Lucci P; Truzzi C; Girolametti F; Damiani E,"Antioxidants (Basel, Switzerland)",2026,10.3390/antiox15010141,41596199,plant/agronomy study,green tea,purified component,caffeine,antioxidant,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41595537,PubMed,Multi-Omics Analysis of the Co-Expression Features of Specific Neighboring Gene Pairs Suggests an Association with Catechin Regulation in Camellia sinensis.,Lian S; Ren F; Cai S; Wang Z; Tu Y; Gong K; Zhang W,Genes,2026,10.3390/genes17010117,41595537,plant/agronomy study,unspecified tea,purified component,catechins,metabolic improvement,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41591864,PubMed,Compost Tea as a Natural Bioactive Solution: Unlocking the Antimicrobial and Antiviral Potential of Bell Pepper and Citrus Wastes.,Verrillo MV; Marca RD; Cozzolino V; Chianese A; Zannella C; Galdiero M; Spaccini R; De Filippis A,Environmental microbiology reports,2026,10.1111/1758-2229.70260,41591864,animal study,unspecified tea,tea extract,whole extract,antioxidant,no,yes,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41590692,PubMed,Chemical Attributes of UK-Grown Tea and Identifying Catechin and Metabolite Dynamics in Green and Black Tea Using Metabolomics and Machine Learning.,Lloyd AJ; Finch J; Warren-Walker A; Watson A; Lyons L; Martinez Martin MJP; Wilson T; Beckmann M,Metabolites,2026,10.3390/metabo16010084,41590692,plant/agronomy study,green tea,purified component,catechins,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41587797,PubMed,"Dietary Antioxidants, Polyphenols, and Vascular Health: Insights From Ultrasound Measurement of Carotid Intima-Media Thickness and Their Association With Cognitive Function in Aging and Neurodegenerative Diseases.",Wang L; Luo Z; Liu D,Phytotherapy research : PTR,2026,10.1002/ptr.70198,41587797,systematic review,unspecified tea,purified component,catechins,neuroprotection,no,no,no,include,,"matched_queries=Q1; Q5; abstract_saved_in_raw_batch; Narrative review linking dietary polyphenols, including tea catechins (EGCG), to vascular markers (CIMT) and cognitive function.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41581373,PubMed,CRISPR-based chemogenomic profiling reveals redox vulnerabilities to epigallocatechin-3-gallate and green tea polyphenol extract.,Akla N; Boudah A; Bertomeu T; Chatr-Aryamontri A; Desjarlais M; Annabi B,Redox biology,2026,10.1016/j.redox.2026.104047,41581373,animal study,green tea,tea extract,catechins,anti-obesity,no,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; CRISPR screen identifies genetic determinants of EGCG sensitivity related to redox homeostasis and glutathione biosynthesis.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41579540,PubMed,Eco-friendly and active carboxymethyl cellulose film integrated with eggshell powder and tea polyphenols for beef and apple preservation.,Qi C; Guan P; Zhang Y; Zhang W,Food chemistry,2026,10.1016/j.foodchem.2026.148057,41579540,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41578871,PubMed,Co-regulation of flavor-related compounds caffeine and catechins in beverage plants.,Zhang Y; Qi Y; Tang D; Ye Z; Zheng Z; Duan J; Tong W; Guo T; Deng WW; Zhao J; Li P,Plant physiology,2026,10.1093/plphys/kiag020,41578871,plant/agronomy study,unspecified tea,purified component,caffeine,metabolic improvement,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41577286,PubMed,Study of polyphenol-pea protein isolate nanofiber interactions: Conformational changes and emulsification stability mechanisms.,Cao X; Tian X; Wang P; Wang S; Liu H,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.150426,41577286,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,include,,"matched_queries=Q2; abstract_saved_in_raw_batch; Study investigates interaction between tea polyphenols and pea protein isolate fibers, focusing on conformational changes and emulsification stability.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41572086,PubMed,"An integrated in-vitro, transcriptomic, and in-silico approach to understand the molecular mechanism of quorum-sensing inhibition by Epigallocatechin-3-gallate (EGCG) in Chromobacterium violaceum.",Sikdar B; Paul D; Banik SK; Dastidar SG; Gangopadhyay G,World journal of microbiology & biotechnology,2026,10.1007/s11274-025-04715-x,41572086,animal study,green tea,purified component,tea polysaccharides,metabolic improvement,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Paper investigated EGCG effects on quorum sensing and biofilm in Chromobacterium violaceum.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41564786,PubMed,Reveaing the dynamic changes of non-volatile metabolites and taste evolution of Duyun Maojian tea during the processing.,Zhou X; Wang Q; Hoang NH; Li P; Wang J; Zhou C; Liao S,Food chemistry,2026,10.1016/j.foodchem.2026.148022,41564786,plant/agronomy study,green tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41564650,PubMed,Biomimetic pore-throat engineered ultrahigh molecular weight polyethylene with sustained tea polyphenol release for infection-resistant joint implant material.,Li K; Wang YZ; Zhao SP; Yu P; Qiao Z; Jing M; Wang Y; Ren Y; Han Y; Liu C,"Colloids and surfaces. B, Biointerfaces",2026,10.1016/j.colsurfb.2026.115458,41564650,animal study,unspecified tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Abs supported anti-inflammatory and antibacterial activity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41560832,PubMed,Treating acute respiratory distress syndrome with a multifaceted nanomedicine: Inhibition of PANoptosis and enhancement of lung barrier integrity.,Cui Y; Wang X; Lu C; Ran L; Guo Z; Yao J; Yu T; Liu X; Li F; Li C; Meng Y; Zhou W,Materials today. Bio,2026,10.1016/j.mtbio.2025.102748,41560832,animal study,unspecified tea,purified component,mixed polyphenols,cardiovascular protection,no,no,no,include,,matched_queries=Q2; Q3; abstract_saved_in_raw_batch; TPNs/Sal B nanomedicine containing tea polyphenols studied for ARDS treatment via PANoptosis inhibition.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41559215,PubMed,In vitro release kinetics and in vivo plasma exposure of green tea polyphenols and caffeine from iron oxide chitosan nanoparticles.,Al Awawdeh S; Shafie NH; Ishak AH; Mohd Esa N; Loh SP; Nurdin A,Scientific reports,2026,10.1038/s41598-025-34828-0,41559215,animal study,green tea,purified component,theaflavins,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Animal study investigating nano-encapsulation to improve bioavailability of green tea polyphenols.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41558631,PubMed,"Production of two Kımı pickles using the whey and vinegar as fermentation media and determination of bacterial and fungal microbiota, antibacterial and antibiofilm activities of Kımı pickles.",Adsız D; Erbil N; İlçim A,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108306,41558631,animal study,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,yes,no,yes,exclude,"Tea context only mentioned as a potential use of the plant; no actual tea product studied. Study is a food science/microbiology in vitro characterization, not a tea functional activity study.","matched_queries=Q4; abstract_saved_in_raw_batch; Paper focuses on fermented pickles made from Bunium cylindricum tubers. While abstract mentions the plant can be used for tea, the study investigates antibacterial/antibiofilm properties and microbiota of the pickle product, not tea functional activity or gut microbiota modulation in a host.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41558320,PubMed,Valorization of tea stems: Dynamic changes in volatile and non-volatile components via Tencha processing.,Ni Z; Chen Y; Pan H; Chen J; Wu W; Li D; Yang J; Wang Z; Wu J; Wang Y; Zhou J,Food chemistry,2026,10.1016/j.foodchem.2026.148008,41558320,unspecified,unspecified tea,purified component,caffeine,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41554089,PubMed,Green-synthesized silver-alginate-ciprofloxacin hydrogel: A multifaceted therapeutic for enhanced diabetic and burn Wound healing.,Singh K; Yadav VB; Rai M; Nath G; Srivastava A; Saxena PS; Singh AV,Journal of biomaterials applications,2026,10.1177/08853282261418176,41554089,animal study,green tea,tea extract,whole extract,anti-inflammatory,no,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Green tea extract used as reducing agent for silver nanoparticles; tested in diabetic and burn wound models.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41551821,PubMed,Effects of drying methods on volatile profiles of Chloranthus spicatus and quality of its scented tea: Chemometric approaches.,Liu Y; Zhang X; Han M; Zhou H; Wang H; Yang J; Xu Y; Lei P,Food chemistry: X,2026,10.1016/j.fochx.2025.103424,41551821,animal study,black tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41551801,PubMed,The physiochemical characteristics and metabolic components of Paeonia ostii petal tea produced through Eurotium cristatum-mediated liquid fermentation.,Ren X; Xiong H; Liao X; Abduallah AMA; Su J; Wang X; Tian C; Xue J; Song Z; Zhang X,Food chemistry: X,2026,10.1016/j.fochx.2025.103436,41551801,plant/agronomy study,dark tea,purified component,mixed polyphenols,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
