confidence_score,edge_type,effect_direction,evidence_level,paper_id,record_id,source_id,study_type,target_id,uncertainty_class,uncertainty_flags
0.671,HAS_EFFECT_DIRECTION,negative,preclinical_in_vivo,PMID_41577286,PMID_41577286_GLM1,record:PMID_41577286_GLM1,animal study,effect_direction:negative,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.671,ACTS_VIA,negative,preclinical_in_vivo,PMID_41577286,PMID_41577286_GLM1,record:PMID_41577286_GLM1,animal study,mechanism:phenolic_hydroxyl_groups_enhance_antioxidant_capacity,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.671,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41577286,PMID_41577286_GLM1,record:PMID_41577286_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.671,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41577286,PMID_41577286_GLM1,record:PMID_41577286_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.807,HAS_RECORD,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,paper:PMID_41572086,animal study,record:PMID_41572086_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_TEA_TYPE,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,tea_type:green_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_MATERIAL_FORM,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_COMPONENT_GROUP,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,component_group:catechins,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,SUPPORTS_ACTIVITY,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_STUDY_TYPE,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_EVIDENCE_LEVEL,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_EFFECT_DIRECTION,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,effect_direction:negative,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,ACTS_VIA,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,mechanism:inhibition_of_cvii_cvir_circuit_and_binding_to_cvir_protein,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,MODULATES_MICROBIOTA,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,microbiota:chromobacterium_violaceum,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.807,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41572086,PMID_41572086_GLM1,record:PMID_41572086_GLM1,animal study,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.643,HAS_RECORD,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,paper:PMID_41564650,animal study,record:PMID_41564650_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_TEA_TYPE,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_MATERIAL_FORM,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_COMPONENT_GROUP,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,component_group:catechins,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,SUPPORTS_ACTIVITY,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,activity:anti_inflammatory,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_STUDY_TYPE,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_EVIDENCE_LEVEL,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_EFFECT_DIRECTION,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,effect_direction:negative,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,ACTS_VIA,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,mechanism:tea_polyphenol_release,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,ASSOCIATED_HOST_PHENOTYPE,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,phenotype:inflammation,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.643,HAS_UNCERTAINTY_FLAG,negative,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM1,record:PMID_41564650_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.671,HAS_RECORD,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,paper:PMID_41564650,animal study,record:PMID_41564650_GLM2,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,component_group:catechins,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,ACTS_VIA,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,mechanism:egcg_release,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.671,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41564650,PMID_41564650_GLM2,record:PMID_41564650_GLM2,animal study,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_RECORD,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,paper:PMID_41560832,animal study,record:PMID_41560832_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,tea_type:unspecified_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,component_group:mixed_polyphenols,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,activity:other,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,ACTS_VIA,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,mechanism:panoptosis_inhibition,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,ASSOCIATED_HOST_PHENOTYPE,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,phenotype:acute_lung_injury_acute_respiratory_distress_syndrome,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.698,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41560832,PMID_41560832_GLM1,record:PMID_41560832_GLM1,animal study,uncertainty:taxonomy_expansion_needed,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only; taxonomy_expansion_needed
0.764,HAS_RECORD,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,paper:PMID_41559215,animal study,record:PMID_41559215_GLM1,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,tea_type:green_tea,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,material_form:purified_component,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,component_group:multiple_component_groups,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,activity:antioxidant,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,study_type:animal_study,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_EFFECT_DIRECTION,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,effect_direction:positive,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,ACTS_VIA,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,mechanism:iron_oxide_chitosan_nanoparticle_encapsulation,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,uncertainty:missing_processing_or_extraction_context,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.764,HAS_UNCERTAINTY_FLAG,positive,preclinical_in_vivo,PMID_41559215,PMID_41559215_GLM1,record:PMID_41559215_GLM1,animal study,uncertainty:preclinical_only,moderate_uncertainty,missing_processing_or_extraction_context; preclinical_only
0.820,HAS_RECORD,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,paper:PMID_41554089,animal study,record:PMID_41554089_GLM1,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_TEA_TYPE,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,tea_type:green_tea,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_MATERIAL_FORM,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,material_form:tea_extract,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_COMPONENT_GROUP,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,component_group:whole_extract,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_EXTRACTION_METHOD,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,extraction_method:other_extraction,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,SUPPORTS_ACTIVITY,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,activity:other,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_STUDY_TYPE,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,study_type:animal_study,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
0.820,HAS_EVIDENCE_LEVEL,positive,preclinical_in_vivo,PMID_41554089,PMID_41554089_GLM1,record:PMID_41554089_GLM1,animal study,evidence_level:preclinical_in_vivo,moderate_uncertainty,preclinical_only; taxonomy_expansion_needed
